AreaName,id,name,venuelat,venuelng,category
Downtown,51fc6928498ee7273bdbcdc1,The Local Gest,43.66282979,-79.36750755,Restaurant
Downtown,4ada0565f964a520601d21e3,Smoke's Poutinerie,43.65737935,-79.3734546,Poutine Place
Downtown,532e1362498e8b5241dc97ae,Shisha&Co,43.65674792,-79.37433723,Smoke Shop
Downtown,52af6dc5498e33995b0bbf03,Sultan Of Samosas,43.660227500000005,-79.36622572,Indian Restaurant
Downtown,52e94ac911d2ee4b30124d7a,The 420 Smokehouse,43.66278903,-79.36740919,BBQ Joint
Downtown,4bca1f87b6c49c74e3d28f91,Moss Park Arena,43.65488712,-79.36977129,Skating Rink
Downtown,4cbc6a0f76ad9c7460ebe7cb,FreshCo,43.65955159,-79.36585713,Grocery Store
Downtown,4bd33bd6b221c9b6f235d9d0,Pizza Hut,43.65708785,-79.37412294,Pizza Place
Downtown,4bca9a2e0687ef3b3e78dccc,Tim Hortons,43.6599299,-79.36597979999999,Coffee Shop
Downtown,4b1e9904f964a520501c24e3,Dollarama,43.655316,-79.36975600000001,Discount Store
Downtown,4bcf8c8d9854d13ae551f64d,George's BBQ,43.65803179,-79.37031747,BBQ Joint
Downtown,4b98a67cf964a5201d4a35e3,Sam's Food Stores,43.65805477,-79.37050685,Food & Drink Shop
Downtown,5514dc35498e1babfbd4f5f6,Papa John's Pizza,43.65797993,-79.37249554,Pizza Place
Downtown,526ea3b511d275f755fd2cd4,Pho U,43.661734,-79.367086,Vietnamese Restaurant
Downtown,5601889b498e7034b6c3b9bc,Oh Boy! Burger Market,43.662475,-79.367336,Burger Joint
Downtown,5b2ed16d81a0ea002c553bdd,The Tilted Dog Pub & Kitchen,43.66288561,-79.36750927,New American Restaurant
Downtown,4c95118c533aa093da7fc545,Planet of Sound,43.654938,-79.368269,Record Shop
Downtown,54f7ac1a498e4321458be4a1,Shishalicious,43.65674057,-79.37443375,Hookah Bar
Downtown,4b68c8dbf964a520d68c2be3,JamCafe,43.663609,-79.370584,French Restaurant
Downtown,51853a73498e4d97a8b20831,Rooster Coffee,43.65189966,-79.36560912,Coffee Shop
Downtown,4fad7eb3e4b0b0320d241fa4,LCBO,43.65098234,-79.36536082,Liquor Store
Downtown,58c7fbf7424f9373e6427e99,Starbucks,43.651613,-79.364917,Coffee Shop
Downtown,4c3e1eaa6faac9b66dc60d76,Distillery Sunday Market,43.65007499,-79.36183171,Farmers Market
Downtown,57cd9d20498e6ab8342980e2,Arvo,43.6499628,-79.36144178,Coffee Shop
Downtown,4ad776eef964a520e20a21e3,Mangia and Bevi Resto-Bar,43.65224952,-79.36635531,Italian Restaurant
Downtown,56423155498e78e89181cb44,Cluck Clucks,43.64964843,-79.36640781,Restaurant
Downtown,57b897ae498e3e26328a955e,Starbucks,43.651225,-79.367983,Coffee Shop
Downtown,55be4bd4498e08d9ccc061e4,NEO COFFEE BAR,43.65070234,-79.3692594,Coffee Shop
Downtown,4af61930f964a520260122e3,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
Downtown,4c16a548955976b0cadea4f6,Parliament Square Park,43.65026388,-79.36219509,Park
Downtown,4af4abe2f964a520eef421e3,EQ3,43.65129554,-79.36825667,Furniture / Home Store
Downtown,4cc8c0bbd338236a7cc49e7c,St Lawrence Community Centre Pool,43.64955698,-79.36506251,Gym Pool
Downtown,5022a0cde4b0c3bc4aff8d5c,The Black Canary Espresso Bar,43.65186873,-79.36850642,Café
Downtown,4b0be254f964a520693423e3,Berkeley Bistro,43.64995994,-79.36388845,Gastropub
Downtown,5653a96f498e99c91027730b,Cacao 70,43.65006669,-79.36072263,Dessert Shop
Downtown,4b64d531f964a52090d32ae3,On The Rocks,43.65040845,-79.36835448,Karaoke Bar
Downtown,4bb680ed1344b713b8a09d04,Berkeley Street Theatre,43.65051725,-79.36417259,Theater
Downtown,518e6d3a498e3e5f52a938e3,Bulk Barn,43.64999369,-79.37009943,Grocery Store
Downtown,4e11d1fc1495c8d31bc9a291,Young People's Theatre,43.64979312,-79.36888127,Theater
Downtown,5980a832898bdc3d188e85b9,FARMR Eatery & Catering,43.64841986,-79.3702738,Bistro
Downtown,4ae7c386f964a52094ad21e3,Betty's,43.65158717,-79.36751495,Bar
Downtown,4b9eab8bf964a52042f836e3,Urban Dog,43.64949264,-79.36161661,Pet Store
Downtown,4ad4c05ef964a520bff620e3,The Distillery Historic District,43.65024436,-79.35932279,Historic Site
Downtown,59d00b871ffe9715e465071c,The Abnormal Beauty Company,43.64989215,-79.36100511,Cosmetics Shop
Downtown,54ea41ad498e9a11e9e13308,Roselle Desserts,43.65344672,-79.36201672,Bakery
Downtown,4adb58f7f964a520412621e3,Balzac's Coffee,43.64979714,-79.359142,Coffee Shop
Downtown,4b08208af964a5205f0423e3,Le Petit Déjeuner,43.65082249,-79.3704386,Breakfast Spot
Downtown,587d61b42868046f4347acc5,The Poet Cafe,43.65063683,-79.37127574,Café
Downtown,56d8dff7498eb4e5e661e78d,Ardo,43.65120113,-79.36835028,Italian Restaurant
Downtown,50e88fc6e4b007fcbb57aae8,Izumi,43.64996979,-79.36015326,Asian Restaurant
Downtown,4b156a02f964a5207fac23e3,Brick Street Bakery,43.65057404,-79.35953943,Bakery
Downtown,4af21e78f964a520fae521e3,Arta Gallery,43.65002218,-79.36122168,Art Gallery
Downtown,4c9cb55446978cfabd58907f,Sherbourne Common,43.64543885,-79.36493397,Park
Downtown,4f776828e4b040208c312fc5,Greg's Ice Cream,43.65010164,-79.36044045,Ice Cream Shop
Downtown,4b646bedf964a520d5b12ae3,Pet Cuisine,43.64997022,-79.36992359,Pet Store
Downtown,51828372e4b0ea1bac906b00,John Fluevog Shoes,43.64989586,-79.35943595,Shoe Store
Downtown,4dbb2d7a6e815ab0de64d555,Ontario Spring Water Sake Company,43.64992165,-79.36007303,Brewery
Downtown,5b282c5035d3fc003974e53b,Madrina Bar Y Tapería,43.64967462,-79.35958991,Spanish Restaurant
Downtown,4b6f2244f964a5204bdf2ce3,The Corner Place,43.64957381,-79.37139314,Lounge
Downtown,53e98197498eb45252061be1,Tim Hortons,43.647761200000005,-79.3704963,Coffee Shop
Leslieville,4deb8ba688774880e3387c0c,Leslieville Farmers Market,43.6649014,-79.31978354,Farmers Market
Leslieville,4c1169396e5dc9b61b10b02d,The Burger's Priest,43.66661154,-79.31553079999999,Burger Joint
Leslieville,4baa029cf964a52085433ae3,Woodbine Park,43.66486036,-79.31510925,Park
Leslieville,58d4650e2f91cb5ccec03447,Rorschach Brewing Co.,43.66348317,-79.31982369,Brewery
Leslieville,4b942922f964a520f16b34e3,British Style Fish & Chips,43.66872337,-79.31713935,Fish & Chips Shop
Leslieville,4fd52f42e4b0b916eb02ab1b,O Sushi,43.66668372,-79.31661428,Sushi Restaurant
Leslieville,4ade390ff964a5200e7421e3,System Fitness,43.66717145,-79.31273346,Gym
Leslieville,59172e0169e77b035cdbe7bd,Brett's Ice Cream,43.667221999999995,-79.312831,Ice Cream Shop
Leslieville,4afde5f7f964a520e22b22e3,LCBO,43.66673151,-79.31496605,Liquor Store
Leslieville,4ba0153bf964a520995837e3,Casa di Giorgio,43.66664528,-79.31520351,Italian Restaurant
Leslieville,4afec89ef964a520623022e3,The Tulip Steakhouse,43.6663482,-79.31685401,Steakhouse
Leslieville,504d2a68e4b04dcd186bf203,Burrito Bandidos,43.66644546,-79.3164474,Burrito Place
Leslieville,4f39937fe4b0a4d442d0af8c,Pet Valu,43.66697918,-79.31466466,Pet Store
Leslieville,4b0ff2a5f964a520a16623e3,Murphy's Law,43.66731906,-79.31265588,Pub
Leslieville,4ad9ebdcf964a520e61b21e3,Chick-n-Joy,43.66518128,-79.32140349,Fast Food Restaurant
Leslieville,4ad4c062f964a520def720e3,Alliance Cinemas - The Beach,43.66674698,-79.314685,Movie Theater
Leslieville,4b1b0a31f964a520ebf623e3,Harvey's,43.66666258,-79.31508118,Fast Food Restaurant
Leslieville,4b4d2e7bf964a52089cd26e3,Subway,43.66605207,-79.31693289,Sandwich Place
Leslieville,4f837042e4b0f4019dbbc33c,Pizza Nova,43.66646176,-79.31648498,Pizza Place
Leslieville,4d0cef321f6bf04d75707a31,Jonathan Ashbridge Park,43.664702,-79.319898,Park
Leslieville,4ba2112ef964a52068d937e3,Measurement Park,43.666916,-79.31263053,Park
Leslieville,4ce64c33baa6a1cdab83206c,Country Style,43.66736023,-79.31240424,Coffee Shop
Midtown Toronto,4ad4c063f964a52029f820e3,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
Midtown Toronto,4bba7d86cf2fc9b62ba6a102,Summer's Homemade Ice Cream,43.67090278,-79.39229889,Ice Cream Shop
Midtown Toronto,554ea8bd498efa064ec03031,Paramount Fine Foods,43.67067671,-79.38986486,Middle Eastern Restaurant
Midtown Toronto,4af30f13f964a52030ea21e3,Trattoria Nervosa,43.67101871,-79.39108133,Italian Restaurant
Midtown Toronto,4ad4c05ff964a5203af720e3,Yamato Japanese Restaurant,43.6706833,-79.39105579999999,Japanese Restaurant
Midtown Toronto,4b240652f964a5205a5f24e3,Indigo,43.66906505,-79.38905745,Bookstore
Midtown Toronto,4ad4c062f964a5200df820e3,Bloor-Yorkville,43.67021435,-79.39104697,Shopping Mall
Midtown Toronto,4ad4c064f964a52098f820e3,Fiorio Hair Design,43.67016971,-79.39140019,Cosmetics Shop
Midtown Toronto,524c6ea511d207bb0817c28e,Nespresso Boutique - Bar,43.66988317,-79.39335858,Coffee Shop
Midtown Toronto,5b2d934e59c423002c0c6db6,Eataly,43.66975356,-79.3887198,Gourmet Shop
Midtown Toronto,5738ca80cd10b91a6747abde,Pi Co.,43.670107,-79.389852,Pizza Place
Midtown Toronto,4b2415f6f964a520c16024e3,Anthropologie,43.67107421,-79.39112324,Women's Store
Midtown Toronto,4ad4c05cf964a520c3f520e3,The Hazelton Hotel,43.67076445,-79.39325718,Hotel
Midtown Toronto,4ad4c063f964a5203ff820e3,Pusateri's Fine Foods,43.67127517,-79.39014236,Gourmet Shop
Midtown Toronto,4ad4c063f964a52043f820e3,Hermes,43.66913223,-79.39268275,Clothing Store
Midtown Toronto,4ad4c063f964a52042f820e3,CHANEL,43.6712451,-79.39229208,Boutique
Midtown Toronto,4ad4c063f964a52044f820e3,Harry Rosen Menswear,43.66966133,-79.39058465,Men's Store
Midtown Toronto,4ad4c05bf964a520b0f520e3,Four Seasons Hotel Toronto,43.67179644,-79.3894569,Hotel
Midtown Toronto,506f76a3e4b0c6a1532fc5e6,dbar,43.67148253,-79.38993639,Lounge
Midtown Toronto,50a57105e4b0765db3868a1b,Catalyst Health,43.67075264,-79.39220440000001,Gym / Fitness Center
Midtown Toronto,57e074a7498ef24d3980d2f5,Planta Yorkville,43.67021346,-79.38951245,Vegetarian / Vegan Restaurant
Midtown Toronto,55fc4355498e02b96634274e,COS,43.66951629,-79.39038981,Clothing Store
Midtown Toronto,4f9b0e84e4b0d04dbf9767ee,The Oxley Public House,43.67053669,-79.3929766,Gastropub
Midtown Toronto,56046c7d498e66c67551d0e3,Sorry Coffee Co.,43.66995375,-79.39182813,Coffee Shop
Midtown Toronto,4baabfeef964a52055843ae3,Bay Street Video,43.66888997,-79.38924749,Video Store
Midtown Toronto,506f75b5e4b010c1ae9b2b77,Café Boulud,43.67159297,-79.38995352,French Restaurant
Midtown Toronto,56561665498ecb549bd814e8,Chabrol,43.67108129,-79.39179568,French Restaurant
Midtown Toronto,4ad4c064f964a5209df820e3,The Spa at Four Seasons Hotel Toronto,43.67174022,-79.38988924,Spa
Midtown Toronto,5017fdbee4b0d51a4de15ff3,Free People,43.67104454,-79.39141617,Boutique
Midtown Toronto,4b97bb72f964a520671235e3,KOKO Share Bar,43.67103394,-79.39145701,Asian Restaurant
Midtown Toronto,5b720ce2e17910002c42733f,Alo Bar Yorkville,43.670356,-79.393598,Restaurant
Midtown Toronto,4cbca3e6adcd5481db832fa2,Sandwich Box,43.67012297,-79.38954953,Sandwich Place
Midtown Toronto,4ad4c063f964a52058f820e3,Gucci,43.6692187,-79.39278979999999,Women's Store
Midtown Toronto,4ad4c05ef964a520d9f620e3,Royal Ontario Museum,43.66836707,-79.39481294,Museum
Midtown Toronto,4bc33d5cabf495217170c393,Village of Yorkville Park,43.67018638,-79.39118021,Park
Midtown Toronto,4b099afbf964a520451a23e3,SEPHORA,43.668819,-79.392916,Cosmetics Shop
Midtown Toronto,4fce7df0e4b0d498825b14d2,ROM Museum Store,43.66851434,-79.39487921,Gift Shop
Midtown Toronto,511197b4e4b0a57c983763fd,Windsor Arms Tea Room,43.66886234,-79.39077453,Tea Room
Midtown Toronto,4d7c569786cfa1438065c8a0,Utsav Indian Cuisine,43.67115434,-79.39080151,Indian Restaurant
Midtown Toronto,4bc2510bf8219c7424b4b410,Pure + Simple,43.67037956,-79.39163983,Spa
Midtown Toronto,4ad4c05df964a52054f620e3,Hemingway's,43.67008066,-79.39274424,Restaurant
Midtown Toronto,4eeb7e220e01fb1a3f66147b,Caffè Bacio,43.67029068,-79.39057776,Café
Midtown Toronto,4d249ace0e998cfa43b9253f,Starbucks,43.67034,-79.388262,Coffee Shop
Midtown Toronto,4b737d37f964a520f6b02de3,Blu Ristorante and Lounge,43.67168517,-79.38861385,Italian Restaurant
Midtown Toronto,580aea74d67c230d453b04aa,Brothers Restaurant,43.67042105,-79.38979309,Restaurant
Midtown Toronto,542b6702498e2651ca272f0e,Buca,43.67191674,-79.38923587,Italian Restaurant
Midtown Toronto,57323c4b498ec73aa1b8e3ac,Bar Reyna,43.67013273,-79.39338731,Restaurant
Midtown Toronto,4adca9f1f964a5207b2e21e3,Sushi Inn,43.67008154,-79.39192648,Sushi Restaurant
Midtown Toronto,4b6753d6f964a52047482be3,Louis Vuitton,43.66902019,-79.39354107,Boutique
Midtown Toronto,4ae601d7f964a520fda321e3,Windsor Arms Hotel,43.6687811,-79.39085,Hotel
Trinity - Bellwoods,550dfcb6498e446e1eff9031,Northern Belle,43.65090627,-79.41283996,Cocktail Bar
Trinity - Bellwoods,4e3b47e92271d21e86da140f,Cocktail Bar,43.65083028,-79.41325266,Cocktail Bar
Trinity - Bellwoods,4d23861e71276a31fff89e99,Porchetta & Co.,43.651576,-79.40895,Sandwich Place
Trinity - Bellwoods,4ad4c061f964a52098f720e3,California Sandwiches,43.65266414,-79.41235165,Sandwich Place
Trinity - Bellwoods,583b335914fb41107117288c,Tilt Arcade Bar,43.65172465,-79.40926552,Arcade
Trinity - Bellwoods,5248b5d711d224db20f7f541,Rhum Corner,43.65089557,-79.41316983,Restaurant
Trinity - Bellwoods,50c288d2e4b049caaf474ab1,Archive,43.65093807,-79.41251401,Wine Bar
Trinity - Bellwoods,4f5e4f67e4b0241544b69415,#Hashtag Gallery,43.65183025,-79.40810274,Art Gallery
Trinity - Bellwoods,5354c0be498e7c38a9cc7367,Patois Toronto,43.65190027,-79.40816897,Restaurant
Trinity - Bellwoods,5553e6c6498e8c64137d0099,Old School,43.65186705,-79.40846172,American Restaurant
Trinity - Bellwoods,4adf09c1f964a520347721e3,Saving Grace,43.65099082,-79.41241972,Breakfast Spot
Trinity - Bellwoods,5929f6d73abcaf2166cba309,La Palma,43.65142569,-79.4102625,Italian Restaurant
Trinity - Bellwoods,5585e8e4498e449c49da5d33,Lucky Shrike,43.65147567,-79.41022617,Bar
Trinity - Bellwoods,51847d09498e26ede99fdb95,Montauk,43.65208369,-79.40689755,Bar
Trinity - Bellwoods,4ad9f9caf964a5209f1c21e3,Bitondo's Pizzeria,43.65412233,-79.41343418,Pizza Place
Trinity - Bellwoods,4b65a15bf964a52018f72ae3,Caldense Bakery,43.65177231,-79.40859701,Bakery
Trinity - Bellwoods,4ad4c05ef964a520bdf620e3,Trinity Bellwoods Park,43.64707193,-79.41375593,Park
Trinity - Bellwoods,4fcd2ca2e4b01f05193e611d,Le Dolci,43.65037714,-79.415959,Cupcake Shop
Trinity - Bellwoods,54558851498ecfacfe2d44fc,Queen Margherita Pizza,43.65205447,-79.40726329,Italian Restaurant
Trinity - Bellwoods,4b15e0e5f964a52043b523e3,Hard Luck,43.65204851,-79.40734911,Bar
Trinity - Bellwoods,5bb3eba2a0215b002cec3762,Good Hombres,43.653234999999995,-79.406566,Taco Place
Trinity - Bellwoods,4b8979f1f964a520f43932e3,Lisbon By Night,43.65179675,-79.40853941,Mediterranean Restaurant
Trinity - Bellwoods,4d31ecf26c7c721e40e7aa56,Trinity Bellwoods Dog Park - The Bowl,43.64862507,-79.41444299,Dog Run
Trinity - Bellwoods,5430b202498e9f625c1dcbb7,Bathurst Local,43.6515279,-79.40583616,Bar
Trinity - Bellwoods,5a94cb30a6ec982aa092bd95,The Six Brewing Co.,43.65194444,-79.40730214,Brewery
Trinity - Bellwoods,58cf1778ec980f5dbb67ba53,Oxtail Pho & Banh Mi,43.65175283,-79.40893992,Vietnamese Restaurant
Trinity - Bellwoods,4b003cbef964a520d33b22e3,San Francesco Foods,43.65405453,-79.41346798,Sandwich Place
Trinity - Bellwoods,4af2fb96f964a52086e921e3,Toronto Western Hospital,43.65343432,-79.40607359,Hospital
Trinity - Bellwoods,5956abf335d3fc2a96d57cd1,Chop Chop,43.65206035,-79.40707328,Chinese Restaurant
Trinity - Bellwoods,4b36adb3f964a5207c3a25e3,Monarch Tavern,43.65410501,-79.41360584,Dive Bar
Trinity - Bellwoods,4c0465280d0e0f47bff6039a,Ali Baba's,43.65209941,-79.40720229,Mediterranean Restaurant
Trinity - Bellwoods,58269bf33398744fe41b9dce,Village Pizza,43.652065,-79.406425,Pizza Place
Trinity - Bellwoods,4c8b9c492e333704ab6fce41,Booster Juice,43.65365721,-79.40613631,Smoothie Shop
Trinity - Bellwoods,4bc360852a89ef3b96eef488,Shoppers Drug Mart,43.653702,-79.406093,Pharmacy
Trinity - Bellwoods,4c65fa81aebea5938a2a72d0,Subway,43.65192248,-79.40692002,Sandwich Place
Trinity - Bellwoods,4ebda8ac29c25ce5a0fe31e1,The Dog Bowl,43.65048345,-79.41514274,Pet Store
Trinity - Bellwoods,50e6282de4b026ac78e0ee70,Pho Tien,43.65283163,-79.40624186,Vietnamese Restaurant
Downtown,526ef67311d27290a9ec9c8a,YYoga,43.64972499,-79.39198265,Yoga Studio
Downtown,4b7ed424f964a5208a0230e3,Friendly Stranger - Cannabis Culture Shop,43.65038667,-79.38852349,Smoke Shop
Downtown,509bb871e4b09c7ac93f6642,JaBistro,43.64968686,-79.38809002,Sushi Restaurant
Downtown,4ae734bef964a5205ea921e3,Umbra Concept Store,43.650417,-79.391136,Furniture / Home Store
Downtown,4b44bd18f964a520cafa25e3,Civello Salon & Spa,43.65001977,-79.38940017,Salon / Barbershop
Downtown,4ad7aa49f964a5207b0d21e3,Scotiabank Theatre,43.64882933,-79.3907823,Movie Theater
Downtown,5b77a3dc78782c002c492322,Blaze Pizza,43.64906305,-79.39084761,Pizza Place
Downtown,595d4380c876c841c08f1959,Omg! Oh My Gyro!,43.65006397,-79.39110371,Souvlaki Shop
Downtown,4adf3c01f964a5208f7821e3,Aboveground Art Supplies,43.65264565,-79.39092518,Arts & Crafts Store
Downtown,5548cfb6498ec3e4bdfde59a,Daily Press Juicery,43.65038786,-79.38879174,Juice Bar
Downtown,4f53aff7e4b07de37cecddf3,Dark Horse Espresso Bar,43.64829162,-79.39039040000002,Coffee Shop
Downtown,4ad4c064f964a52065f820e3,Ontario College of Art and Design University (OCADU),43.65280251,-79.39107437,University
Downtown,59304fea4186863fd6a112bb,Chipotle Mexican Grill,43.64956,-79.39165,Mexican Restaurant
Downtown,4ab83d73f964a520ad7c20e3,Café Crêpe,43.64994045,-79.39094914,French Restaurant
Downtown,549dd93f498eec33464a5fd2,Queen St. Warehouse,43.65011654,-79.39031609,Bar
Downtown,4ab989ebf964a520cc7f20e3,Queen Mother Cafe,43.650401,-79.389156,Thai Restaurant
Downtown,4ad4c062f964a520fef720e3,MEC,43.649390000000004,-79.394006,Sporting Goods Shop
Downtown,4b68aed1f964a520de862be3,The Rex Hotel Jazz & Blues Bar,43.65050476,-79.38857723,Jazz Club
Downtown,4b143319f964a520099f23e3,Kops Records,43.6505122,-79.38812571,Record Shop
Downtown,4b54deadf964a520a3d027e3,Grange Park,43.65248755,-79.39205308,Park
Downtown,5613049c498e3e3b2317e81a,Michaels,43.64869949,-79.39109623,Arts & Crafts Store
Downtown,5612ea8b498e102e764fc304,Bar Hop Brewco,43.64906884,-79.39345567,Beer Bar
Downtown,4ba3c07df964a520565b38e3,John Fluevog Shoes,43.64998818,-79.39079046,Shoe Store
Downtown,54065e3e498e13320be9ec0d,Thoroughbred Food & Drink,43.64900182,-79.3915757,Restaurant
Downtown,59f784dd28122f14f9d5d63d,HotBlack Coffee,43.65036435,-79.38866908,Coffee Shop
Downtown,5c9aaa3f66f3cd002c95bd58,Hakata Ikkousha Ramen,43.650299,-79.38875300000001,Ramen Restaurant
Downtown,59d833769ef8ef736a5ea065,BMV-Q (BMV Bookstore),43.65001193,-79.39076273,Bookstore
Downtown,552696c5498eb8bd3c88ee7f,Green Box Fresh Food Bar,43.65043758,-79.38861138,Sandwich Place
Downtown,4ad4c061f964a520a9f720e3,Burrito Boyz,43.6484456,-79.38799518,Burrito Place
Downtown,4b5365f6f964a520e29a27e3,Rudsak,43.64976788,-79.39143943,Boutique
Downtown,4e31b74252b131dcebb08743,Shangri-La Toronto,43.64912919,-79.38655669,Hotel
Downtown,4ba64e69f964a520794439e3,Norma Ridley Members’ Lounge,43.65278557,-79.39229315,Art Gallery
Downtown,4d892556401a224b9eb38618,Town Crier Pub,43.648109999999996,-79.390198,Pub
Downtown,4abab954f964a520a08220e3,Nota Bene,43.65051204,-79.38813081,American Restaurant
Downtown,4ad4c062f964a520e5f720e3,Four Seasons Centre for the Performing Arts,43.650591999999996,-79.385806,Concert Hall
Downtown,50322b6ae4b09116a296568c,Soho House Toronto,43.64873431,-79.38654118,Speakeasy
Downtown,4ae60299f964a52003a421e3,Starbucks,43.650751,-79.388047,Coffee Shop
Downtown,4bdc626ac79cc9282d4a86e9,Lavish & Squalor,43.65030427,-79.38892665,Clothing Store
Downtown,4ad8a5a7f964a5203c1321e3,Little India Restaurant,43.65031881,-79.3889976,Indian Restaurant
Downtown,4c07a2532e80a593fedb75f9,Little Nicky's,43.64901385,-79.39352087,Coffee Shop
Downtown,5c9d602f25fb7b002c79b669,Planta Queen,43.650622,-79.388154,Vegetarian / Vegan Restaurant
Downtown,54f5f80e498e300bbba1e5be,Rialto Espresso Bar,43.648059,-79.389791,Café
Downtown,4ad4c062f964a520baf720e3,Canadian Opera Company,43.65066019,-79.3862417,Opera House
Downtown,5578720f498ee3b165b1f32b,The Burger's Priest,43.64847644,-79.38737258,Burger Joint
Downtown,4ad9f607f964a520691c21e3,Manpuku まんぷく,43.65361241,-79.39061276,Japanese Restaurant
Downtown,4ee117150cd686aafce847f4,The Fifth & Terrace,43.64924981,-79.38931976,Modern European Restaurant
Downtown,4ad4c05ef964a520daf620e3,Art Gallery of Ontario,43.65400286,-79.39292173,Art Gallery
Niagara,54272108498e36575eaba8ad,Starbucks,43.636679,-79.40032099999999,Coffee Shop
Niagara,5a259bc647f8762eb7ceaff4,The Bentway,43.63745721,-79.40567655,Trail
Niagara,53a71af5498e070ad51fdbcc,Parisco Cafe,43.63595529,-79.40433073,Café
Niagara,4ad4c05ef964a5209cf620e3,Fort York,43.638354799999995,-79.40588456,Historic Site
Niagara,4b9333f1f964a520fa3a34e3,Coronation Park,43.63455322,-79.40540314,Park
Niagara,570027be498e3f54be8ab8eb,Tim Hortons,43.63744079,-79.40031096,Coffee Shop
Niagara,5cae3bc7a2a6ce003947bf6d,Stackt,43.64081463,-79.40154745,Market
Niagara,4c8965cce51e6dcbf1e55fde,Coronation Dog Park,43.63372544,-79.40396059,Dog Run
Niagara,5b12b96b31ac6c00397662c0,Sansotei Ramen,43.63917615,-79.39818352,Ramen Restaurant
Niagara,56f6ee66498e7f811a135ddd,Roywoods,43.63909873,-79.39844897,Caribbean Restaurant
Niagara,4c83268151ada1cd2ed82310,Little Norway Park,43.63487142,-79.39847431,Park
Niagara,523686528bbdc1ec51c45dcc,AwesTRUCK 2013,43.63789193,-79.4079624,Food Truck
East Danforth,4ae5cbf7f964a52017a221e3,Royal Beef,43.68532513,-79.31498171,Butcher
East Danforth,4aedc47ef964a520b8ce21e3,Relish Bar & Grill,43.68628014,-79.31097996,Bar
East Danforth,566c2656498e9a9ccc484ba7,Hollandaise Diner,43.68652711,-79.30889726,Breakfast Spot
East Danforth,4bb25c88715eef3b922085bb,East Lynn Park,43.684055,-79.315113,Playground
East Danforth,548f88e8498e28fb6eecbee6,Local 1794,43.68449709,-79.31881714,Gastropub
East Danforth,54021469498e50e6e1da1755,Face to Face Games,43.68546008,-79.31288101,Gaming Cafe
East Danforth,4b6d9cd0f964a5203d802ce3,Celena's Bakery,43.68539275,-79.31416166,Bakery
East Danforth,59735a7aff030653f79455e4,Zav Coffee Shop & Gallery,43.68551804,-79.31387285,Coffee Shop
East Danforth,4aea1103f964a52004b921e3,Happy Sushi,43.68600806,-79.3112752,Sushi Restaurant
East Danforth,5000b633e4b0ebdd7256ffbb,Thai Room,43.68560497,-79.31321307,Thai Restaurant
East Danforth,5647c4fa498e93b42c624f09,Forth Avenue,43.68453211,-79.3186501,Gastropub
East Danforth,4b203218f964a520852e24e3,Basil Thai Kitchen,43.68456259,-79.30736207,Thai Restaurant
East Danforth,4b0b0f41f964a5203a2c23e3,Carter's Ice Cream,43.68545903,-79.31534822,Ice Cream Shop
East Danforth,56c26e4dcd10bbbbb0f65812,Firkin on Danforth,43.685553000000006,-79.313427,Irish Pub
East Danforth,4b8bd3ddf964a52051ad32e3,DeSerres,43.68554558,-79.31350901,Arts & Crafts Store
East Danforth,4b437fbdf964a520cce125e3,Seb's Cappuccino,43.68497485,-79.31610440000001,Café
East Danforth,4f7b5afc754a7b4d2239e978,Dollarama,43.685818,-79.313416,Discount Store
East Danforth,4c7e7bdb5af8b60c04979210,Petro-Canada,43.686556,-79.308184,Gas Station
East Danforth,4b0b06a7f964a520c32b23e3,Value Village,43.68585413,-79.31202695,Thrift / Vintage Store
East Danforth,58bc8f69735a4d22f821bfb2,Cafe Cocoro,43.6850049,-79.31491613,Coffee Shop
East Danforth,4bebeeb462c0c9284ea6e2d4,Subway Convenience,43.686735,-79.312731,Smoke Shop
East Danforth,4b0b0734f964a520cd2b23e3,Twelfth Fret,43.68608734,-79.31153476,Music Store
Midtown Toronto,4b647595f964a520dfb42ae3,Civello Salon & Spa,43.67441258,-79.38837836,Salon / Barbershop
Midtown Toronto,55007fd7498ed027fd04b664,Page & Panel: The TCAF Shop,43.67165282,-79.3871409,Comic Shop
Midtown Toronto,4ada1f70f964a520ae1e21e3,Kitchen Stuff Plus,43.67119132,-79.3869549,Furniture / Home Store
Midtown Toronto,58eec65afe374060faeb4705,Fat Lamb Kouzina,43.672290000000004,-79.38766,Greek Restaurant
Midtown Toronto,57f03361498e6431043a9608,Sabai Sabai,43.67064721,-79.38485656,Thai Restaurant
Midtown Toronto,502441e5e4b069d5af657ee2,Balzac's Coffee,43.67172629,-79.38695157,Café
Midtown Toronto,4addca63f964a520cd6521e3,Starbucks,43.671054,-79.386768,Coffee Shop
Midtown Toronto,4b1b27bef964a520f2f823e3,Masonic Temple,43.672819,-79.38802831,Music Venue
Midtown Toronto,4ad88b02f964a5202c1221e3,Starbucks,43.671096999999996,-79.38606300000001,Coffee Shop
Midtown Toronto,57d1d410498eeae93c5d8218,Yorkville Crepes,43.67191,-79.387777,Café
Midtown Toronto,4af6de52f964a520b20322e3,Ramsden Park,43.67606835,-79.38970548,Park
